ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,momrule,poploc,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,nsibs,relateg,age,sex,raceg,marst,school,educrec,schltype,occscore,sei,inctot,incwage,incfarm,incss,poverty,migrat5g,movedin,binaryClass
Rented,999999.0,725.0,30930.0,1,1,1,1,0,0,0,0,1,1,3,1,0,1,0,Spouse,34.0,Female,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,24.0,33.0,15794.0,15794.0,0,0.0,310.0,Moved_place_not_reported,0,P
Rented,999999.0,725.0,34400.0,1,1,2,1,0,0,0,0,1,1,7,1,0,1,1,Spouse,34.0,Female,White,Married_spouse_present,No_not_in_school,Grade_5-8,Not_enrolled,22.0,18.0,10000.0,10000.0,0,0.0,174.0,Same_house,0,P
Owned_or_being_bought_(loan),225000.0,0.0,31111.0,1,1,2,1,0,0,0,0,1,2,7,4,2,1,0,Spouse,39.0,Male,White,Married_spouse_present,No_not_in_school,Grade_9,Not_enrolled,25.0,19.0,21468.0,14974.0,0,0.0,162.0,Same_house,0,P
Owned_or_being_bought_(loan),112500.0,0.0,42000.0,2,1,2,1,6,3,0,0,0,0,4,0,0,2,2,Other_non-relatives,11.0,Female,White,Never_married_single,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,95.0,Same_house,0,P
Owned_or_being_bought_(loan),162500.0,0.0,50000.0,1,0,1,0,1,1,0,0,0,0,2,0,0,1,0,Child,8.0,Male,Black_Negro,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,501.0,Moved_place_not_reported,0,P
Rented,999999.0,362.0,0.0,1,1,1,1,0,0,0,0,1,1,3,1,0,1,0,Spouse,75.0,Female,Black_Negro,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,1.0,Same_house,0,P
Owned_or_being_bought_(loan),85000.0,0.0,38600.0,1,1,4,1,0,0,0,0,2,2,11,5,0,1,0,Head_Householder,63.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,14.0,26.0,3000.0,3000.0,0,0.0,143.0,Same_house,5,N
Rented,999999.0,487.0,23725.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,33.0,Female,White,Never_married_single,No_not_in_school,1_to_3_years_of_college,Not_enrolled,22.0,61.0,23725.0,23700.0,0,0.0,368.0,Same_house,2,P
Owned_or_being_bought_(loan),162500.0,0.0,49500.0,1,1,1,1,0,0,0,0,1,1,3,1,0,1,0,Spouse,42.0,Female,Black_Negro,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,23.0,45.0,22000.0,22000.0,0,0.0,501.0,Same_house,0,P
Owned_or_being_bought_(loan),85000.0,0.0,2000.0,1,0,2,0,5,2,0,0,0,0,5,0,0,1,2,Grandchild,12.0,Female,Black_Negro,Never_married_single,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,14.0,Same_house,0,P
Rented,999999.0,1.0,23200.0,1,1,1,1,2,1,1,1,0,0,5,0,0,1,2,Child,5.0,Male,White,Never_married_single,Yes_in_school,None_or_preschool,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,153.0,Moved_place_not_reported,0,P
Rented,999999.0,512.0,20000.0,1,0,1,0,1,1,0,0,0,0,7,0,0,1,5,Child,20.0,Male,White,Never_married_single,No_not_in_school,Grade_11,Not_enrolled,16.0,15.0,8000.0,8000.0,0,0.0,104.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),350000.0,0.0,75395.0,1,1,1,1,0,0,0,0,1,1,4,2,0,1,0,Spouse,36.0,Female,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,19.0,46.0,59025.0,59000.0,0,0.0,501.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),225000.0,0.0,50854.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,68.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,501.0,Same_house,0,P
Rented,999999.0,875.0,28000.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,26.0,Male,White,Married_spouse_present,Yes_in_school,4+_years_of_college,Public_school,38.0,68.0,16000.0,6000.0,0,0.0,337.0,Moved_place_not_reported,1,P
Owned_or_being_bought_(loan),400000.0,0.0,31500.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,78.0,Female,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,420.0,Same_house,0,P
Rented,999999.0,575.0,28015.0,1,2,2,2,0,0,0,0,5,1,6,1,1,1,0,Sibling-in-Law,28.0,Male,White,Married_spouse_present,No_not_in_school,Grade_5-8,Not_enrolled,22.0,18.0,16000.0,16000.0,0,0.0,161.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),52500.0,0.0,19759.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,72.0,Female,White,Married_spouse_present,No_not_in_school,Grade_5-8,Not_enrolled,0.0,0.0,4714.0,0.0,0,4714.0,264.0,Same_house,0,P
Rented,999999.0,282.0,39766.0,1,1,1,1,0,0,0,0,2,1,3,1,0,1,0,Head_Householder,52.0,Male,White,Married_spouse_present,No_not_in_school,Grade_1-4,Not_enrolled,20.0,8.0,29711.0,7566.0,0,0.0,410.0,Same_house,6,P
Rented,999999.0,875.0,24000.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,41.0,Female,Japanese,Separated,No_not_in_school,4+_years_of_college,Not_enrolled,22.0,51.0,24000.0,24000.0,0,0.0,372.0,Moved_place_not_reported,2,P
Rented,999999.0,462.0,19794.0,1,0,1,0,0,0,0,0,0,0,7,0,0,1,0,Other_relatives,14.0,Male,White,Never_married_single,Yes_in_school,Grade_9,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,103.0,Same_house,0,P
Rented,999999.0,412.0,2400.0,1,1,1,1,0,0,0,0,1,1,4,2,1,1,0,Spouse,32.0,Female,White,Married_spouse_present,No_not_in_school,None_or_preschool,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,19.0,Moved_place_not_reported,0,P
Rented,999999.0,282.0,20000.0,1,1,1,1,2,1,1,1,0,0,10,0,0,1,7,Child,14.0,Female,White,Never_married_single,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,83.0,Same_house,0,P
Rented,999999.0,725.0,30000.0,1,1,1,1,0,0,0,0,1,1,5,3,0,1,0,Spouse,40.0,Female,Chinese,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,16.0,15.0,12000.0,12000.0,0,0.0,203.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),95000.0,0.0,45609.0,1,1,1,1,0,0,0,0,1,1,4,2,0,1,0,Spouse,60.0,Female,Chinese,Married_spouse_present,No_not_in_school,Grade_5-8,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,357.0,Same_house,0,P
Owned_or_being_bought_(loan),95000.0,0.0,37000.0,1,1,2,1,2,1,1,1,0,0,8,0,0,1,4,Child,22.0,Male,White,Never_married_single,Yes_in_school,Grade_5-8,Public_school,18.0,19.0,10000.0,10000.0,0,0.0,166.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),37500.0,0.0,70000.0,1,1,0,0,0,0,0,0,2,2,2,0,0,1,0,Head_Householder,48.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,32.0,62.0,50000.0,50000.0,0,0.0,501.0,Same_house,5,P
Rented,999999.0,487.0,18209.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,42.0,Female,White,Divorced,No_not_in_school,Grade_12,Not_enrolled,41.0,68.0,18209.0,18209.0,0,0.0,282.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),400000.0,0.0,149000.0,1,1,1,1,2,1,1,1,0,0,3,0,0,1,0,Child,16.0,Female,White,Never_married_single,Yes_in_school,Grade_10,Public_school,0.0,0.0,0.0,0.0,0,0.0,501.0,Same_house,0,P
Rented,999999.0,675.0,27000.0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Other_relatives,19.0,Female,Black_Negro,Never_married_single,No_not_in_school,Grade_12,Not_enrolled,22.0,45.0,9000.0,9000.0,0,0.0,325.0,Moved_place_not_reported,0,P
Rented,999999.0,575.0,43000.0,1,1,1,1,0,0,0,0,1,1,7,5,1,1,0,Spouse,37.0,Female,White,Married_spouse_present,No_not_in_school,Grade_9,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,232.0,Moved_place_not_reported,0,P
Rented,999999.0,262.0,4000.0,1,0,0,1,0,0,1,1,0,0,3,0,0,1,1,Child,12.0,Male,White,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,40.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),350000.0,0.0,60000.0,1,1,1,1,0,0,0,0,1,2,3,1,1,1,0,Spouse,36.0,Male,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,34.0,49.0,60000.0,60000.0,0,0.0,501.0,Moved_place_not_reported,0,P
Rented,999999.0,387.0,6000.0,2,0,0,1,0,0,1,1,0,0,6,0,0,1,3,Child,16.0,Male,White,Never_married_single,Yes_in_school,Grade_10,Public_school,0.0,0.0,0.0,0.0,0,0.0,36.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),225000.0,0.0,51230.0,1,1,1,1,0,0,0,0,2,1,3,1,1,1,0,Head_Householder,37.0,Male,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,31.0,65.0,51230.0,50000.0,0,0.0,501.0,Same_house,6,P
Owned_or_being_bought_(loan),400000.0,0.0,119300.0,1,1,1,1,0,0,0,0,2,1,4,2,1,1,0,Head_Householder,34.0,Male,White,Married_spouse_present,Yes_in_school,4+_years_of_college,Public_school,29.0,34.0,63300.0,63000.0,0,0.0,501.0,Moved_place_not_reported,2,P
Rented,999999.0,537.0,22000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,42.0,Male,White,Never_married_single,No_not_in_school,4+_years_of_college,Not_enrolled,27.0,64.0,22000.0,22000.0,0,0.0,341.0,Same_house,5,P
Owned_or_being_bought_(loan),400000.0,0.0,80752.0,1,1,1,2,0,0,0,0,1,1,4,1,0,1,0,Spouse,76.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,4018.0,0.0,0,4018.0,501.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),225000.0,0.0,73000.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,39.0,Female,White,Married_spouse_present,Yes_in_school,4+_years_of_college,Public_school,36.0,66.0,40000.0,40000.0,0,0.0,501.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),162500.0,0.0,30000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,58.0,Female,White,Never_married_single,No_not_in_school,4+_years_of_college,Not_enrolled,41.0,68.0,30000.0,28800.0,0,0.0,465.0,Same_house,5,P
Rented,999999.0,575.0,25000.0,1,0,1,0,1,1,0,0,0,0,4,0,0,1,2,Child,10.0,Female,Black_Negro,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,198.0,Moved_place_not_reported,0,P
Rented,999999.0,537.0,40600.0,5,0,0,1,0,0,0,0,0,0,1,0,0,4,0,Partner_friend_visitor,46.0,Male,White,Never_married_single,No_not_in_school,Grade_1-4,Not_enrolled,22.0,15.0,11500.0,11500.0,0,0.0,178.0,Moved_place_not_reported,0,P
Rented,999999.0,575.0,52000.0,1,1,1,1,2,1,1,1,0,0,3,0,0,1,0,Child,14.0,Male,White,Never_married_single,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,501.0,Same_house,0,P
Rented,999999.0,387.0,43500.0,1,1,1,1,0,0,0,0,1,1,3,1,1,1,0,Spouse,37.0,Female,Black_Negro,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,16.0,38.0,24000.0,24000.0,0,0.0,436.0,Same_house,0,P
Owned_or_being_bought_(loan),225000.0,0.0,44132.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,64.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,16739.0,0.0,0,2620.0,501.0,Same_house,0,P
Rented,999999.0,725.0,42200.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,82.0,Female,White,Never_married_single,No_not_in_school,4+_years_of_college,Not_enrolled,0.0,0.0,42200.0,0.0,0,0.0,501.0,Same_house,6,P
Rented,999999.0,412.0,9900.0,2,0,1,0,0,0,0,0,0,0,3,2,0,1,0,Head_Householder,33.0,Female,White,Never_married_single,No_not_in_school,Grade_5-8,Not_enrolled,22.0,18.0,9900.0,7900.0,0,0.0,99.0,Same_house,2,P
Rented,999999.0,625.0,0.0,1,1,1,1,0,0,0,0,2,1,4,2,1,1,0,Head_Householder,26.0,Male,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,1.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),400000.0,0.0,64500.0,1,1,1,1,0,0,0,0,1,1,3,1,0,1,0,Spouse,61.0,Female,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,24.0,44.0,0.0,0.0,0,0.0,501.0,Same_house,0,P
Rented,999999.0,1000.0,64265.0,1,1,1,1,2,1,1,1,0,0,6,0,0,1,3,Child,13.0,Female,White,Never_married_single,No_not_in_school,Grade_5-8,Not_enrolled,0.0,0.0,0.0,999999.0,999999,99999.0,376.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),95000.0,0.0,29079.0,1,1,1,1,2,1,1,1,0,0,4,0,0,1,1,Child,14.0,Male,White,Never_married_single,Yes_in_school,Grade_9,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,224.0,Same_house,0,P
Rented,999999.0,875.0,39361.0,1,1,1,1,0,0,0,0,2,1,3,1,1,1,0,Head_Householder,32.0,Male,White,Married_spouse_present,No_not_in_school,Grade_11,Not_enrolled,20.0,8.0,28566.0,28566.0,0,0.0,394.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),350000.0,0.0,230060.0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,2,Sibling,9.0,Female,Other_Asian_or_Pacific,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,501.0,Moved_place_not_reported,0,P
Rented,999999.0,487.0,32452.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,43.0,Male,Black_Negro,Never_married_single,No_not_in_school,4+_years_of_college,Not_enrolled,38.0,68.0,32452.0,30819.0,0,0.0,501.0,Same_house,6,N
Owned_or_being_bought_(loan),350000.0,0.0,109000.0,1,1,2,2,5,1,0,0,1,1,6,2,0,1,0,Spouse,39.0,Female,Other_Asian_or_Pacific,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,38.0,68.0,40000.0,40000.0,0,0.0,501.0,Same_house,0,P
Rented,999999.0,537.0,33968.0,3,1,1,1,0,0,0,0,0,0,1,0,0,2,0,Partner_friend_visitor,22.0,Male,White,Never_married_single,Yes_in_school,Grade_5-8,Public_school,23.0,18.0,12000.0,12000.0,0,0.0,186.0,Moved_place_not_reported,0,P
Rented,999999.0,1000.0,83130.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,40.0,Male,White,Never_married_single,No_not_in_school,4+_years_of_college,Not_enrolled,44.0,81.0,83130.0,80841.0,0,0.0,501.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),225000.0,0.0,61300.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,52.0,Male,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,37.0,49.0,48700.0,38800.0,0,0.0,501.0,Same_house,7,P
Owned_or_being_bought_(loan),52500.0,0.0,8679.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,78.0,Female,White,Never_married_single,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,8679.0,0.0,0,3372.0,146.0,Same_house,8,P
Rented,999999.0,537.0,20000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,79.0,Female,White,Widowed,No_not_in_school,Grade_5-8,Not_enrolled,0.0,0.0,20000.0,0.0,0,0.0,336.0,Moved_place_not_reported,5,P
Owned_or_being_bought_(loan),77500.0,0.0,15996.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,70.0,Female,Black_Negro,Married_spouse_present,No_not_in_school,Grade_5-8,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,213.0,Same_house,0,P
Rented,999999.0,262.0,12500.0,2,0,0,1,0,0,1,1,0,0,3,0,0,1,1,Child,17.0,Male,White,Never_married_single,Yes_in_school,Grade_12,Public_school,0.0,0.0,0.0,0.0,0,0.0,125.0,Same_house,0,P
Owned_or_being_bought_(loan),275000.0,0.0,13772.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,67.0,Male,White,Divorced,No_not_in_school,4+_years_of_college,Not_enrolled,24.0,47.0,13772.0,0.0,0,9166.0,232.0,Same_house,6,P
Owned_or_being_bought_(loan),275000.0,0.0,55000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,54.0,Female,White,Divorced,No_not_in_school,1_to_3_years_of_college,Not_enrolled,25.0,52.0,55000.0,50000.0,0,0.0,501.0,Same_house,6,P
Rented,999999.0,1000.0,35000.0,1,2,1,1,4,1,3,1,2,2,4,0,0,1,0,Head_Householder,47.0,Female,Other_Asian_or_Pacific,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,19.0,46.0,35000.0,35000.0,0,0.0,274.0,Moved_place_not_reported,6,P
Rented,999999.0,675.0,34420.0,1,1,1,1,0,0,0,0,0,0,7,0,0,1,3,Sibling-in-Law,21.0,Male,White,Never_married_single,Yes_in_school,Grade_5-8,Public_school,24.0,19.0,4420.0,4420.0,0,0.0,171.0,Moved_place_not_reported,0,P
Rented,999999.0,675.0,26020.0,1,1,1,1,0,0,0,0,2,1,3,1,1,1,0,Head_Householder,31.0,Male,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,37.0,78.0,26020.0,26000.0,0,0.0,261.0,Moved_place_not_reported,2,P
Rented,999999.0,162.0,23000.0,1,1,1,1,0,0,0,0,2,1,4,2,1,1,0,Head_Householder,49.0,Male,White,Married_spouse_present,No_not_in_school,None_or_preschool,Not_enrolled,25.0,18.0,17000.0,17000.0,0,0.0,177.0,Same_house,2,N
Owned_or_being_bought_(loan),350000.0,0.0,9334.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,74.0,Female,White,Widowed,No_not_in_school,Grade_12,Not_enrolled,24.0,47.0,9334.0,769.0,0,7247.0,157.0,Same_house,7,P
Owned_or_being_bought_(loan),95000.0,0.0,33000.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,55.0,Female,White,Never_married_single,No_not_in_school,Grade_12,Not_enrolled,24.0,47.0,33000.0,33000.0,0,0.0,501.0,Same_house,6,P
Rented,999999.0,462.0,39700.0,1,0,1,0,1,1,0,0,0,0,3,0,0,1,1,Child,19.0,Male,Black_Negro,Never_married_single,Yes_in_school,1_to_3_years_of_college,Public_school,25.0,15.0,700.0,700.0,0,0.0,409.0,Same_house,0,P
Rented,999999.0,725.0,32000.0,1,1,2,1,0,0,0,0,2,1,5,2,1,1,0,Head_Householder,33.0,Male,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,36.0,66.0,20000.0,20000.0,0,0.0,211.0,Moved_place_not_reported,5,P
Owned_or_being_bought_(loan),275000.0,0.0,76600.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,58.0,Female,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,26.0,17.0,25000.0,25000.0,0,0.0,501.0,Same_house,0,P
Owned_or_being_bought_(loan),225000.0,0.0,59709.0,1,1,1,1,0,0,0,0,0,0,7,0,0,1,2,Sibling,45.0,Female,White,Never_married_single,No_not_in_school,Grade_1-4,Not_enrolled,22.0,18.0,8000.0,8000.0,0,0.0,297.0,Same_house,0,P
Rented,999999.0,487.0,25000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,Partner_friend_visitor,59.0,Male,Black_Negro,Divorced,No_not_in_school,Grade_12,Not_enrolled,14.0,26.0,31000.0,31000.0,0,0.0,481.0,Moved_place_not_reported,0,P
Rented,999999.0,262.0,13500.0,1,1,1,1,0,0,0,0,2,1,7,5,0,1,0,Head_Householder,42.0,Male,White,Married_spouse_present,No_not_in_school,Grade_5-8,Not_enrolled,22.0,18.0,12500.0,12500.0,0,0.0,70.0,Same_house,5,N
Owned_or_being_bought_(loan),400000.0,0.0,138650.0,2,1,1,1,0,0,0,0,0,0,1,0,0,2,0,Other_non-relatives,18.0,Male,White,Never_married_single,Yes_in_school,Grade_11,Public_school,0.0,0.0,0.0,0.0,0,0.0,1.0,Moved_place_not_reported,0,P
Rented,999999.0,875.0,52500.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,26.0,Female,White,Married_spouse_present,Yes_in_school,1_to_3_years_of_college,Public_school,22.0,61.0,10000.0,10000.0,0,0.0,501.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),400000.0,0.0,97650.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,52.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,41.0,72.0,1600.0,1600.0,0,0.0,501.0,Moved_place_not_reported,0,P
Rented,999999.0,675.0,21200.0,1,1,2,1,0,0,0,0,4,1,9,3,2,1,0,Other_relatives,23.0,Female,White,Married_spouse_present,No_not_in_school,Grade_5-8,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,80.0,Moved_place_not_reported,0,P
Rented,999999.0,675.0,0.0,1,1,1,1,0,0,0,0,1,1,4,2,1,1,0,Spouse,30.0,Female,Other_Asian_or_Pacific,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,1.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),225000.0,0.0,28000.0,1,1,1,1,2,1,1,1,0,0,7,0,0,1,2,Child,15.0,Male,Other_Asian_or_Pacific,Never_married_single,Yes_in_school,Grade_10,Public_school,0.0,0.0,0.0,999999.0,999999,0.0,141.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),162500.0,0.0,14600.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,69.0,Male,White,Married_spouse_present,No_not_in_school,Grade_11,Not_enrolled,0.0,0.0,6800.0,0.0,0,6800.0,195.0,Same_house,6,P
Owned_or_being_bought_(loan),275000.0,0.0,22756.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,73.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,6000.0,0.0,0,6000.0,304.0,Same_house,0,P
Owned_or_being_bought_(loan),225000.0,0.0,22712.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,70.0,Male,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,13294.0,0.0,0,7294.0,303.0,Same_house,6,P
Rented,999999.0,1000.0,48000.0,1,1,1,1,0,0,0,0,2,2,3,1,0,1,0,Head_Householder,38.0,Female,Other_Asian_or_Pacific,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,11.0,16.0,24000.0,24000.0,0,0.0,481.0,Moved_place_not_reported,1,P
Rented,999999.0,387.0,14000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,35.0,Female,Black_Negro,Separated,Yes_in_school,Grade_12,Public_school,24.0,44.0,14000.0,14000.0,0,0.0,217.0,Moved_place_not_reported,2,P
Rented,999999.0,462.0,13364.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,22.0,Female,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,35.0,62.0,5694.0,5694.0,0,0.0,161.0,Same_house,0,P
Rented,999999.0,1000.0,35000.0,8,0,0,0,0,0,0,0,0,0,1,0,0,4,0,Partner_friend_visitor,29.0,Female,White,Never_married_single,Yes_in_school,4+_years_of_college,Private_school_(19601990),22.0,61.0,5217.0,5217.0,0,0.0,81.0,Moved_place_not_reported,0,N
Owned_or_being_bought_(loan),225000.0,0.0,65500.0,1,1,1,1,0,0,0,0,2,1,3,1,0,1,0,Head_Householder,41.0,Male,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,25.0,15.0,40000.0,40000.0,0,0.0,501.0,Same_house,6,P
Rented,999999.0,437.0,25947.0,1,1,1,1,0,0,0,0,1,1,4,2,0,1,0,Spouse,42.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,200.0,Same_house,0,P
Owned_or_being_bought_(loan),275000.0,0.0,6000.0,1,0,0,1,0,0,4,1,0,0,5,0,0,1,3,Sibling,26.0,Male,Other_Asian_or_Pacific,Never_married_single,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,39.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),162500.0,0.0,20725.0,1,1,1,1,2,1,1,1,0,0,4,0,0,1,1,Child,8.0,Female,White,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,165.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),350000.0,0.0,124500.0,1,1,1,1,2,1,1,1,0,0,4,0,0,1,1,Child,21.0,Female,White,Never_married_single,No_not_in_school,1_to_3_years_of_college,Not_enrolled,24.0,44.0,17000.0,17000.0,0,0.0,501.0,Same_house,0,P
Owned_or_being_bought_(loan),162500.0,0.0,26000.0,2,1,1,1,0,0,0,0,0,0,1,0,0,2,0,Other_non-relatives,33.0,Female,White,Separated,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,1.0,Moved_place_not_reported,0,P
Rented,999999.0,1000.0,72500.0,1,1,1,1,0,0,0,0,2,1,3,1,1,1,0,Head_Householder,30.0,Male,White,Married_spouse_present,Yes_in_school,4+_years_of_college,Private_school_(19601990),29.0,72.0,60000.0,50000.0,0,0.0,501.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),137500.0,0.0,17000.0,1,0,1,0,1,1,0,0,0,0,2,0,0,1,0,Child,44.0,Male,Black_Negro,Married_spouse_absent,Yes_in_school,1_to_3_years_of_college,Public_school,31.0,65.0,0.0,0.0,0,0.0,205.0,Same_house,0,P
Owned_or_being_bought_(loan),225000.0,0.0,43000.0,1,2,1,1,0,0,0,0,3,1,4,0,0,1,0,Child-in-law,16.0,Female,White,Married_spouse_present,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,0.0,0,0.0,331.0,Moved_place_not_reported,0,P
